iter	RMSE
223	0.04483081626
224	0.04477649582
225	0.04473711404
226	0.04471115976
227	0.04469428351
228	0.04467608025
229	0.04465063392
230	0.04460175183
231	0.04454508379
232	0.04450034406
233	0.04448206832
234	0.04446155486
235	0.04442019935
236	0.04439765609
237	0.04437992017
238	0.04436050329
239	0.04433423263
240	0.04431411386
241	0.0442781512
242	0.0442404529
243	0.04421651224
244	0.04417877197
245	0.0441518698
246	0.04411482738
247	0.04409790562
248	0.04406792911
249	0.04403913963
250	0.04402037887
251	0.04400479183
252	0.04397625565
253	0.04393391799
254	0.04391035308
255	0.04387956702
256	0.04385097005
257	0.04384035271
258	0.0438074076
259	0.04377376
260	0.04375255206
261	0.04373739647
262	0.04371689754
263	0.04368697692
264	0.04366148081
265	0.0436371927
266	0.0436151503
267	0.04359747533
268	0.04357328019
269	0.04355660649
270	0.04352411569
271	0.04351161894
272	0.04347546021
273	0.04345634719
274	0.04344560144
275	0.04341584799
276	0.04337610879
277	0.04336210546
278	0.04335069156
279	0.04333744751
280	0.04331184797
281	0.04328921079
282	0.04327523551
283	0.04325652431
284	0.04323492116
285	0.04321349371
286	0.04319694317
287	0.04317731091
288	0.0431393371
289	0.04312299658
290	0.04310814372
291	0.04308773136
292	0.04306609359
293	0.04304725881
294	0.04302899403
295	0.0430064399
296	0.04298294897
297	0.04295600737
298	0.04293784527
299	0.04292400385
300	0.04290575196
301	0.0428869645
302	0.04287667758
303	0.04286944476
304	0.04285427922
305	0.04283481207
306	0.04281728532
307	0.04280072224
308	0.04278014977
309	0.04276477793
310	0.0427403647
311	0.04271848848
312	0.04268853259
313	0.04266978908
314	0.04264942607
315	0.04263865851
316	0.04261844514
317	0.04260257147
318	0.04259050534
319	0.04257492752
320	0.04255949344
321	0.04254856852
322	0.04253872689
323	0.04252329889
324	0.04249990969
325	0.04247453202
326	0.04244607276
327	0.04242369806
328	0.04241196496
329	0.04239269865
330	0.04237874839
331	0.04235822943
332	0.0423324613
333	0.04231965872
334	0.04230640502
335	0.04228089697
336	0.04226322611
337	0.04224746572
338	0.04223632133
339	0.04222553782
340	0.04221855169
341	0.04218760446
342	0.04216581445
343	0.04213886992
344	0.04211910396
345	0.04210907753
346	0.04208707435
347	0.04207873688
348	0.04206833096
349	0.04202641727
350	0.04201379727
351	0.04199635142
352	0.04197848906
353	0.04196494637
354	0.04192684614
355	0.04191690702
356	0.04189732328
357	0.04188672071
358	0.04186260405
359	0.04185135304
360	0.04183916558
361	0.04182567995
362	0.04180881266
363	0.04179146325
364	0.04175766025
365	0.04174703025
366	0.04173189022
367	0.04171692206
368	0.04171064427
369	0.04168933919
370	0.04167061245
371	0.04165334713
372	0.04164042084
373	0.04162759553
374	0.04161254473
375	0.04158894447
376	0.04157386578
377	0.04155274072
378	0.04153256504
379	0.04151107417
380	0.0414977624
381	0.04148405428
382	0.0414720947
383	0.04146254195
384	0.041448602
385	0.04143642626
386	0.04141617828
387	0.04140356511
388	0.04137253215
389	0.04134369416
390	0.04133179048
391	0.04131422358
392	0.04130222108
393	0.04128366566
394	0.0412539124
395	0.04124236574
396	0.04122336212
397	0.04121095036
398	0.04118515231
399	0.04117747111
400	0.04116078084
401	0.04113707974
402	0.04111707051
403	0.04110284823
404	0.04109614202
405	0.04108578748
406	0.04106476078
407	0.04104289456
408	0.04102927913
409	0.04101513622
410	0.04100630967
411	0.04099293116
412	0.04098132545
413	0.04096865255
414	0.04095275966
415	0.0409430314
416	0.0409255701
417	0.04091152704
418	0.04089422218
419	0.0408764245
420	0.04086422508
421	0.04085563628
422	0.04084087158
423	0.04082749683
424	0.04080155733
425	0.04078468113
426	0.04077753612
427	0.04076557334
428	0.04075948085
429	0.04074696766
430	0.04073788108
431	0.0407216912
432	0.04069711275
433	0.04068729487
434	0.04066846382
435	0.04065991406
436	0.04063826794
437	0.04062594949
438	0.0406161603
439	0.04060609127
440	0.0405874622
441	0.04058162243
442	0.04056250402
443	0.04054379231
444	0.04053256777
445	0.04051579326
446	0.04048833862
447	0.04047622379
448	0.04046002076
449	0.04044487814
450	0.04042433078
451	0.04041667124
452	0.04040196534
453	0.04038264101
454	0.04036605004
455	0.04034980912
456	0.04033038136
457	0.04031657499
458	0.04030377683
459	0.04029696295
460	0.04028432552
461	0.04027174597
462	0.04026323041
463	0.04025005035
464	0.04023968315
465	0.04022733943
466	0.04022207194
467	0.04021077461
468	0.04019814152
469	0.04017861146
470	0.04016767025
471	0.04015605044
472	0.04014590013
473	0.04013656333
474	0.0401293916
475	0.04011239017
476	0.04010217645
477	0.04008677443
478	0.04007736715
479	0.0400556292
480	0.04004341436
481	0.04003297217
482	0.04001674408
483	0.04000502232
484	0.03999388303
485	0.03997857308
486	0.03996135251
487	0.03995527819
488	0.03994360354
489	0.03992965973
490	0.03992536078
491	0.03991357991
492	0.03990441961
493	0.03989121663
494	0.03987509736
495	0.03986133799
496	0.03985296458
497	0.03984060653
498	0.03983168362
499	0.03982441041
500	0.03982095859
501	0.03980476219
502	0.03979465585
503	0.03978149346
504	0.03976753222
505	0.03975712091
506	0.03974036301
507	0.03972573704
508	0.03971977173
509	0.03971378233
510	0.039701783
511	0.03969362764
512	0.03968363037
513	0.03966892498
514	0.03965607533
515	0.03965207154
516	0.03963531401
517	0.03962063387
518	0.03960860985
519	0.03959939253
520	0.03958746763
521	0.03957722613
522	0.03956885768
523	0.03956371285
524	0.03955621089
525	0.03954956125
526	0.03954603051
527	0.03952287339
528	0.03951610986
529	0.03950201122
530	0.03948904048
531	0.03947848879
532	0.03946549616
533	0.0394411717
534	0.03942078677
535	0.03940720742
536	0.03939884389
537	0.03939304571
538	0.03938702493
539	0.03936850378
540	0.03935935756
541	0.03935336864
542	0.03934648402
543	0.0393371463
544	0.03932528723
545	0.03930831805
546	0.03928706516
547	0.03927591865
548	0.03926746519
549	0.03925242814
550	0.0392325985
551	0.03922534305
552	0.03921139475
553	0.03919824811
554	0.03919027096
555	0.03918197563
556	0.03917458079
557	0.03916289812
558	0.03915182103
559	0.03913862366
560	0.0391301369
561	0.0391194583
562	0.03911133533
563	0.03910216275
564	0.03909841198
565	0.03907778752
566	0.03906815192
567	0.03905603591
568	0.03904616359
569	0.03904352298
570	0.03902805018
571	0.03901863279
572	0.03901152659
573	0.03900410685
574	0.03899611113
575	0.03897884065
576	0.03897367547
577	0.03896642207
578	0.0389597605
579	0.03894940951
580	0.03893814157
581	0.03892574021
582	0.03891669491
583	0.03890889952
584	0.03889879129
585	0.03888991253
586	0.03888293285
587	0.03887586324
588	0.03886880993
589	0.03886037326
590	0.03885309649
591	0.03884659873
592	0.03883882957
593	0.03882931134
594	0.03881792524
595	0.03880522243
596	0.03879452556
597	0.03878475011
598	0.03877357425
599	0.03876575259
600	0.03875426356
601	0.03874823665
602	0.03873405334
603	0.03872413197
604	0.03871179048
605	0.03870415571
606	0.03869490645
607	0.03868675165
608	0.03867751556
609	0.03867081654
610	0.03866496369
611	0.0386547749
612	0.0386470076
613	0.03863993262
614	0.03863227626
615	0.03862261784
616	0.03861267952
617	0.03860578193
618	0.03859559989
619	0.03858746507
620	0.03858004248
621	0.03856960436
622	0.03856006363
623	0.03854313632
624	0.03853405094
625	0.03852737873
626	0.03851985919
627	0.0385080999
628	0.03850062384
629	0.0384917731
630	0.03848613056
631	0.03847773782
632	0.03846688757
633	0.03845875871
634	0.03844305152
635	0.03843342272
636	0.03842247754
637	0.03841513117
638	0.03841031261
639	0.03840351645
640	0.03839160036
641	0.03837665666
642	0.03836720236
643	0.03836193297
644	0.03835640566
645	0.03834980006
646	0.03834358384
647	0.03833675865
648	0.03833301899
649	0.03832640488
650	0.03831857274
651	0.03830940127
652	0.03830217006
653	0.03829325936
654	0.03828512811
655	0.03827712534
656	0.03826184871
657	0.03825730406
658	0.03825276143
659	0.03824741357
660	0.03823753506
661	0.03822471353
662	0.03821761296
663	0.03820096129
664	0.03819145605
665	0.03818288839
666	0.03816667343
667	0.0381554155
668	0.03814719338
669	0.03813425081
670	0.03812616657
671	0.03812102621
672	0.03811333608
673	0.03810509236
674	0.03809487373
675	0.03808454212
676	0.03807652239
677	0.03806590299
678	0.03805667373
679	0.03804218106
680	0.03803506443
681	0.03802743701
682	0.03801516987
683	0.03800850492
684	0.03799866063
685	0.03798449836
686	0.03797791902
687	0.03796789489
688	0.03795994439
689	0.03794759282
690	0.03793897676
691	0.03793259938
692	0.03792212212
693	0.03791591679
694	0.03790956119
695	0.03790402523
696	0.03790122439
697	0.03789338371
698	0.03788498078
699	0.03787467481
700	0.03786576911
701	0.03785422039
702	0.03784271448
703	0.0378337857
704	0.03782660888
705	0.03781993244
706	0.03781211009
707	0.03780585757
708	0.03779698308
709	0.03778788416
710	0.037780998
711	0.03777574589
712	0.03776303314
713	0.03775553038
714	0.03774337211
715	0.03773574616
716	0.03773215662
717	0.03772440882
718	0.03772022587
719	0.03771247187
720	0.0377035705
721	0.03769541382
722	0.03769004853
723	0.03768603911
724	0.03768085217
725	0.03767515897
726	0.03767024729
727	0.03766351778
728	0.03765406742
729	0.03765035812
730	0.03764591898
731	0.03763783173
732	0.03762820952
733	0.03761977296
734	0.03761222029
735	0.03760466601
736	0.03759841745
737	0.03759424593
738	0.03758768207
739	0.03758323789
740	0.03757469674
741	0.03756709771
742	0.0375625826
743	0.03755200948
744	0.03754281109
745	0.03753696331
746	0.03752860011
747	0.03752151587
748	0.03751669922
749	0.03750794842
750	0.03749934128
751	0.03748892
752	0.03748223465
753	0.0374774338
754	0.03746918912
755	0.03746005671
756	0.03745093777
757	0.03744421759
758	0.03743667213
759	0.03742740288
760	0.03741934647
761	0.0374114571
762	0.03739960032
763	0.03739444967
764	0.03738823329
765	0.03738474578
766	0.03737632702
767	0.03737119971
768	0.03736452325
769	0.03735566642
770	0.03734672092
771	0.03733863754
772	0.03733508135
773	0.03733031722
774	0.03732195271
775	0.03731641522
776	0.03731021666
777	0.03730317726
778	0.03729996681
779	0.03729432165
780	0.03728884895
781	0.03727929666
782	0.03727198013
783	0.03726380428
784	0.03726092469
785	0.03725343938
786	0.03724763737
787	0.03723897312
788	0.03723514414
789	0.03722663066
790	0.03722316638
791	0.03721606138
792	0.0372125952
793	0.03720315713
794	0.03719109085
795	0.03718496751
796	0.03717707323
797	0.03717263245
798	0.03716178376
799	0.03715701751
800	0.03715167525
801	0.03714859431
802	0.03714214558
803	0.03713747798
804	0.03713135334
805	0.03712647396
806	0.03711992212
807	0.03711497192
808	0.03710895392
809	0.03710365639
810	0.03709353322
811	0.03708853093
812	0.03708125071
813	0.03707675989
814	0.03707100293
815	0.03706472127
816	0.03705996378
817	0.0370534872
818	0.03704582502
819	0.03704199386
820	0.03703541858
821	0.03702566151
822	0.03702136444
823	0.03701641263
824	0.03700921285
825	0.0370030858
826	0.03699392266
827	0.0369838016
828	0.03697853118
829	0.03697262715
830	0.03696942747
831	0.0369623773
832	0.03695705359
833	0.03694871726
834	0.03694453166
835	0.03693960488
836	0.03693149516
837	0.03692833693
838	0.03692192617
839	0.03691431158
840	0.0369101591
841	0.03690377596
842	0.03689874408
843	0.03689370024
844	0.03688773237
845	0.03688098659
846	0.0368754655
847	0.0368696683
848	0.03686193559
849	0.03685173821
850	0.03684781716
851	0.03684144336
852	0.03683491975
853	0.03682697167
854	0.03682096697
855	0.03681758792
856	0.03680954689
857	0.03680293179
858	0.03679813935
859	0.03679573974
860	0.03678975064
861	0.03678319407
862	0.0367749593
863	0.03676946103
864	0.0367619829
865	0.03675663492
866	0.03675161978
867	0.03674796421
868	0.03673852103
869	0.03673369962
870	0.03673016973
871	0.03672515164
872	0.03672049888
873	0.03671714738
874	0.03671016172
875	0.03670380107
876	0.03669797395
877	0.03669074257
878	0.0366858052
879	0.03668043153
880	0.03667293577
881	0.03666851226
882	0.03666338857
883	0.03665720011
884	0.03665047321
885	0.03664521653
886	0.03664018349
887	0.03663533856
888	0.03663086676
889	0.03662525329
890	0.03661990422
891	0.03661302884
892	0.03660434936
893	0.03659599186
894	0.03658986217
895	0.0365817558
896	0.03657613039
897	0.03656988799
898	0.0365642948
899	0.03655878308
900	0.03655152893
901	0.03654438293
902	0.03654099887
903	0.03653549792
904	0.03652991406
905	0.03652153785
906	0.03651515273
907	0.03651256768
908	0.0365075573
909	0.03650264387
910	0.03649805464
911	0.03649227565
912	0.036487421
913	0.03648268072
914	0.03647839998
915	0.03647423027
916	0.03646965704
917	0.03646391387
918	0.03646127453
919	0.03645614449
920	0.03645108066
921	0.03644625152
922	0.03643940151
923	0.03643283063
924	0.03642502012
925	0.03641915252
926	0.03640836301
927	0.03640050902
928	0.03639598596
929	0.03639151962
930	0.0363869223
931	0.03638194563
932	0.03637870822
933	0.03636732354
934	0.03636440141
935	0.03636045414
936	0.03635682271
937	0.03634880378
938	0.03634345632
939	0.03633948768
940	0.03633126892
941	0.03632704095
942	0.03632302882
943	0.03631494053
944	0.03630938056
945	0.03630534704
946	0.03630204426
947	0.03629597447
948	0.03629066379
949	0.03628600814
950	0.03627993844
951	0.03627362241
952	0.03626508826
953	0.03625696397
954	0.03623990111
955	0.03623205354
956	0.03622884656
957	0.03622614349
958	0.03621926497
959	0.03621302664
960	0.03620739896
961	0.03620334914
962	0.03619793021
963	0.03619310194
964	0.03617798287
965	0.03617351533
966	0.03617016217
967	0.03616624425
968	0.03615949624
969	0.0361550389
970	0.03615120224
971	0.0361483347
972	0.03614190272
973	0.03613218762
974	0.03612558053
975	0.03611554165
976	0.03610976645
977	0.03610457541
978	0.03610206388
979	0.03609364578
980	0.03608660031
981	0.03608198273
982	0.03607893604
983	0.03607332018
984	0.03607068251
985	0.03606706389
986	0.03606429558
987	0.03605968337
988	0.03605445877
989	0.03605130057
990	0.03604704966
991	0.0360404041
992	0.03602989388
993	0.03602520265
994	0.03602169002
995	0.03601452083
996	0.03600919412
997	0.03600258194
998	0.03599585972
999	0.0359892159
1000	0.03598635115
1001	0.03598175191
1002	0.03597729806
1003	0.03597439373
1004	0.03597143695
1005	0.03596927142
1006	0.0359652106
1007	0.0359622165
1008	0.03595544397
1009	0.03595300549
1010	0.03594789206
1011	0.03594168502
1012	0.03593571774
1013	0.03592614235
1014	0.03591983738
1015	0.03591513216
1016	0.03590695384
1017	0.03590214609
1018	0.03589622125
1019	0.03589224496
1020	0.03588517504
1021	0.03588128288
1022	0.03586822973
1023	0.03586400782
1024	0.03585592211
1025	0.03584859753
1026	0.03584355799
1027	0.03583846764
1028	0.03583298938
1029	0.035831174
1030	0.03582523616
1031	0.03582116312
1032	0.03581785809
1033	0.0358123561
1034	0.03579965552
1035	0.03579408676
1036	0.03579020502
1037	0.03578553213
1038	0.03577736063
1039	0.0357747607
1040	0.03576783474
1041	0.03576416916
1042	0.0357555357
1043	0.035751342
1044	0.03574142579
1045	0.03573325339
1046	0.03572906286
1047	0.03572012967
1048	0.03571712217
1049	0.03571016364
1050	0.03570108499
1051	0.03569517211
1052	0.0356895321
1053	0.03568445057
1054	0.03568213494
1055	0.03567633147
1056	0.03566863863
1057	0.03566574291
1058	0.03566036537
1059	0.03565654181
1060	0.03565144109
1061	0.03564610415
1062	0.03564160356
1063	0.03563862131
1064	0.03563276648
1065	0.03562512466
1066	0.0356228692
1067	0.03561663929
1068	0.03561136459
1069	0.03560594329
1070	0.03560132871
1071	0.03559562307
1072	0.03559201625
1073	0.03558866292
1074	0.03558369869
1075	0.03557412898
1076	0.03556831445
1077	0.03556438011
1078	0.03556041281
1079	0.03555673718
1080	0.03555110058
1081	0.0355431079
1082	0.03554038075
1083	0.03553376298
1084	0.03553067395
1085	0.03552441188
1086	0.03551921193
1087	0.03551470339
1088	0.03550759056
1089	0.03550387033
1090	0.03549722398
1091	0.035493319
1092	0.03548729221
1093	0.03548453271
1094	0.03548130579
1095	0.03547717814
1096	0.03547265825
1097	0.03546698455
1098	0.03546202689
1099	0.03545763586
1100	0.03545248648
1101	0.03544934021
1102	0.03544579386
1103	0.03544032376
1104	0.03543667719
1105	0.03543005865
1106	0.03542547892
1107	0.0354214126
1108	0.03541906666
1109	0.03541466154
1110	0.03540765809
1111	0.03540390425
1112	0.03539615744
1113	0.03539001908
1114	0.03538566078
1115	0.03538007623
1116	0.03537749802
1117	0.03537523034
1118	0.03537128914
1119	0.03536834102
1120	0.0353633089
1121	0.03535886908
1122	0.03535507396
1123	0.03535130863
1124	0.03534916569
1125	0.03534558233
1126	0.03533429782
1127	0.03532926619
1128	0.03532490176
1129	0.03531778673
1130	0.03531295581
1131	0.03530793079
1132	0.03530450274
1133	0.03530062223
1134	0.03529501376
1135	0.03529070878
1136	0.03528436243
1137	0.03527636016
1138	0.03527024663
1139	0.03526537675
1140	0.03526102922
1141	0.03525584184
1142	0.03524900841
1143	0.03524451225
1144	0.03523976215
1145	0.03523425658
1146	0.03522914291
1147	0.03522429082
1148	0.03522166905
1149	0.035216986
1150	0.0352131666
1151	0.03520762319
1152	0.03520390069
1153	0.0352005665
1154	0.03519293697
1155	0.03518916409
1156	0.03518480778
1157	0.03518006325
1158	0.0351747657
1159	0.03516938006
1160	0.03516590187
1161	0.03515977257
1162	0.03515597952
1163	0.03515102658
1164	0.03514650861
1165	0.03514343237
1166	0.03514061196
1167	0.03513544786
1168	0.03513057793
1169	0.03512603591
1170	0.03512242205
1171	0.0351181555
1172	0.03511127756
1173	0.03510732171
1174	0.03510383725
1175	0.03510046548
1176	0.0350948801
1177	0.0350904777
1178	0.03508843233
1179	0.03508402305
1180	0.03507762348
1181	0.03507541595
1182	0.03506984946
1183	0.03506597474
1184	0.03506184267
1185	0.03505940301
1186	0.03505638517
1187	0.03505294232
1188	0.03504816202
1189	0.03504505484
1190	0.0350411475
1191	0.03503788093
1192	0.03503335106
1193	0.03503111347
1194	0.03502766413
1195	0.03502419454
1196	0.03501899747
1197	0.03501509427
1198	0.03501213332
1199	0.03500593492
1200	0.03500030666
1201	0.03499439627
1202	0.03498943931
1203	0.03498561924
1204	0.03498048878
1205	0.03497728038
1206	0.03497598196
1207	0.03497055454
1208	0.0349665664
1209	0.03496079966
1210	0.03495719346
1211	0.03495351783
1212	0.03494489187
1213	0.03494213265
1214	0.03493987327
1215	0.03493569667
1216	0.03493243448
1217	0.03492809213
1218	0.03492448986
1219	0.03492210209
1220	0.03491663345
1221	0.03491305427
1222	0.03490937804
1223	0.03490562271
1224	0.03490197258
1225	0.03489749355
1226	0.03489419654
1227	0.03488961138
1228	0.03488505245
1229	0.03487972694
1230	0.03487144469
1231	0.03486656266
1232	0.03486250836
1233	0.034860067
1234	0.03485576324
1235	0.03485023994
1236	0.03484757862
1237	0.03484467302
1238	0.0348387276
1239	0.03483540611
1240	0.03483187817
1241	0.03482956399
1242	0.03482476081
1243	0.03481796509
1244	0.03481341787
1245	0.03480547106
1246	0.03480142024
1247	0.03479563162
1248	0.03479011919
1249	0.03478767799
1250	0.03478191248
1251	0.03477653709
1252	0.0347721658
1253	0.03476654425
1254	0.03476325085
1255	0.03475712126
1256	0.03475279531
1257	0.03474787994
1258	0.03474462702
1259	0.03473989514
1260	0.03473620272
1261	0.03473246942
1262	0.03472798455
1263	0.03472193838
1264	0.03471722419
1265	0.03471245883
1266	0.03470813898
1267	0.03470259242
1268	0.03469872189
1269	0.03469606053
1270	0.03469101395
1271	0.03468794839
1272	0.03468237301
1273	0.03468033188
1274	0.03467677085
1275	0.03467463542
1276	0.03466907876
1277	0.03466129183
1278	0.03465937482
1279	0.03465479859
1280	0.03465096075
1281	0.03464342026
1282	0.03463978606
1283	0.03463579753
1284	0.03463172897
1285	0.03462839427
1286	0.034624524
1287	0.03462097841
1288	0.03461786579
1289	0.03461459914
1290	0.03461262442
1291	0.03460834012
1292	0.03460133789
1293	0.03459637236
1294	0.03459103998
1295	0.03458557447
1296	0.03458307753
1297	0.0345794896
1298	0.03457516335
1299	0.03457167503
1300	0.03456752034
1301	0.03456301951
1302	0.03456076866
1303	0.03455754431
1304	0.03455454893
1305	0.03455034154
1306	0.03454633603
1307	0.03454133311
1308	0.03453765519
1309	0.03453451262
1310	0.03453170513
1311	0.03452692061
1312	0.03452276676
1313	0.03451257314
1314	0.0345096716
1315	0.03450684383
1316	0.03449765674
1317	0.03449489561
1318	0.03449093981
1319	0.03448771039
1320	0.03448220654
1321	0.03447657143
1322	0.03447410977
1323	0.0344719884
1324	0.03446651885
1325	0.03446401513
1326	0.03446096671
1327	0.03445676459
1328	0.03445358344
1329	0.03445191668
1330	0.03444704362
1331	0.03444381459
1332	0.03444091801
1333	0.03443895133
1334	0.03443185627
1335	0.03442823835
1336	0.03442430011
1337	0.03442028991
1338	0.03441628712
1339	0.03441247642
1340	0.03441061653
1341	0.03440810185
1342	0.03440360846
1343	0.03439911124
1344	0.03439468266
1345	0.03439176678
1346	0.03438861252
1347	0.03438639209
1348	0.03438233305
1349	0.03437905118
1350	0.03437597457
1351	0.03437356983
1352	0.03436990408
1353	0.03436709439
1354	0.03436337212
1355	0.03436076194
1356	0.03435836233
1357	0.03435297096
1358	0.03435025098
1359	0.03434491529
1360	0.03434038318
1361	0.03433726375
1362	0.03433150352
1363	0.03432920846
1364	0.03432337374
1365	0.03431969709
1366	0.0343176411
1367	0.03431395984
1368	0.03430842946
1369	0.03430545294
1370	0.03430252001
1371	0.03429907074
1372	0.03429640986
1373	0.03429128472
1374	0.03428782145
1375	0.03428259985
1376	0.03427964292
1377	0.03427440578
1378	0.03427214757
1379	0.03426810597
1380	0.03426356806
1381	0.034261673
1382	0.03425973762
1383	0.03425536024
1384	0.03424951499
1385	0.03424423438
1386	0.03424152452
1387	0.03423664128
1388	0.03423199939
1389	0.03422895989
1390	0.03422566298
1391	0.03422290766
1392	0.03421892328
1393	0.03421533472
1394	0.03421326175
1395	0.03420704743
1396	0.03420395774
1397	0.03419944243
1398	0.0341948903
1399	0.03419295158
1400	0.03418878858
1401	0.03418526048
1402	0.03418150658
1403	0.03417760614
1404	0.0341738158
1405	0.03416899169
1406	0.03416507587
1407	0.03415759158
1408	0.03415250318
1409	0.03414691737
1410	0.03414336129
1411	0.03413902125
1412	0.03413470393
1413	0.03413062435
1414	0.03412686528
1415	0.03412123617
1416	0.034117389
1417	0.0341120433
1418	0.0341085402
1419	0.03410379606
1420	0.03409924011
1421	0.03409517246
1422	0.03409141365
1423	0.03408890093
1424	0.03408494199
1425	0.0340799585
1426	0.03407756208
1427	0.0340741845
1428	0.03407015065
1429	0.03406708851
1430	0.03406266734
1431	0.03405938939
1432	0.03405662757
1433	0.03405177079
1434	0.03404710039
1435	0.0340447991
1436	0.03404011492
1437	0.03403562972
1438	0.03403176274
1439	0.03402887792
1440	0.03402578529
1441	0.03402308534
1442	0.03402038312
1443	0.03401716093
1444	0.034015027
1445	0.03401256633
1446	0.03401045904
1447	0.03400557268
1448	0.03400240878
1449	0.03399863383
1450	0.03399510157
1451	0.03399070606
1452	0.03398639468
1453	0.03398248524
1454	0.03398046953
1455	0.03397715267
1456	0.03397459734
1457	0.03397190342
1458	0.03396875676
1459	0.03396489046
1460	0.03396217211
1461	0.03395614736
1462	0.03395343788
1463	0.03395140098
1464	0.0339468722
1465	0.0339441036
1466	0.03394218318
1467	0.03393776558
1468	0.03393405283
1469	0.0339294952
1470	0.03392505716
1471	0.03392230351
1472	0.03391815988
1473	0.03391570117
1474	0.03390917334
1475	0.03390711464
1476	0.03390360891
1477	0.03390190799
1478	0.03389908665
1479	0.03389515704
1480	0.03388982114
1481	0.03388587983
1482	0.033884722
1483	0.03388209783
1484	0.03387843073
1485	0.03387638685
1486	0.03387236255
1487	0.03386777291
1488	0.03386319168
1489	0.03386074783
1490	0.03385852532
1491	0.03385557369
1492	0.03385354232
1493	0.03385110533
1494	0.0338490177
1495	0.03384754537
1496	0.0338417177
1497	0.03383774962
1498	0.03383353101
1499	0.03382946573
